Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
T008243,2023-11-25,8496,Male,56,Beauty,8,1186,9488
T008244,2024-09-26,6989,Female,65,Books,4,3825,15300
T008245,2025-01-31,11313,Female,67,Books,6,840,5040
T008246,2023-05-01,9764,Female,36,Fashion,5,1683,8415
T008247,2023-08-29,8283,Female,19,Sports,10,3424,34240
T008248,2023-04-08,5333,Female,70,Sports,2,2774,5548
T008249,2025-06-01,1950,Female,62,Beauty,1,4082,4082
T008250,2025-03-03,1950,Female,63,Beauty,9,3480,31320
T008251,2024-10-24,1131,Male,49,Home,8,665,5320
T008252,2023-09-09,4422,Female,43,Home,8,2649,21192
T008253,2024-07-17,2070,Male,46,Groceries,3,3617,10851
T008254,2024-11-04,6122,Female,21,Groceries,10,1889,18890
T008255,2024-03-27,5369,Male,43,Books,1,1691,1691
T008256,2023-01-30,11867,Male,46,Home,7,1143,8001
T008257,2024-08-19,6330,Male,57,Sports,2,2709,5418
T008258,2025-04-13,2884,Male,29,Fashion,10,4043,40430
T008259,2025-02-09,11677,Male,21,Sports,9,3859,34731
T008260,2023-08-26,7773,Female,26,Electronics,8,716,5728
T008261,2024-03-06,4345,Male,42,Beauty,2,1219,2438
T008262,2024-10-29,8627,Female,56,Electronics,4,206,824
T008263,2025-08-29,7122,Female,52,Books,3,1458,4374
T008264,2023-12-24,9308,Female,23,Books,2,3010,6020
T008265,2024-01-26,4925,Male,22,Fashion,3,1855,5565
T008266,2023-06-16,4301,Male,65,Electronics,5,3800,19000
T008267,2023-07-30,3099,Male,65,Books,3,1191,3573
T008268,2024-11-17,9268,Male,21,Books,6,4722,28332
T008269,2023-08-31,7994,Male,18,Beauty,1,828,828
T008270,2023-11-05,8093,Female,57,Electronics,7,1687,11809
T008271,2025-08-25,1789,Male,34,Books,7,2074,14518
T008272,2025-06-23,7140,Male,41,Electronics,1,4171,4171
T008273,2023-02-17,4521,Female,41,Fashion,6,3378,20268
T008274,2023-05-12,11334,Female,39,Electronics,5,2282,11410
T008275,2025-09-16,3135,Male,49,Beauty,5,880,4400
T008276,2023-08-16,11078,Male,33,Groceries,1,4359,4359
T008277,2025-06-20,8085,Male,25,Beauty,3,4461,13383
T008278,2025-04-07,5365,Male,36,Fashion,4,752,3008
T008279,2025-08-02,3760,Male,38,Beauty,3,3127,9381
T008280,2024-11-03,7879,Male,62,Books,1,4018,4018
T008281,2025-07-14,7601,Female,57,Sports,3,1188,3564
T008282,2025-08-08,1302,Female,24,Electronics,8,2292,18336
T008283,2023-09-03,2776,Male,56,Beauty,8,3846,30768
T008284,2024-10-22,11693,Female,29,Books,10,4242,42420
T008285,2025-06-12,2344,Female,63,Beauty,10,4298,42980
T008286,2024-03-31,11785,Male,21,Fashion,3,4416,13248
T008287,2023-11-29,2251,Female,19,Fashion,10,370,3700
T008288,2023-02-23,8804,Female,24,Sports,5,531,2655
T008289,2024-10-19,1675,Male,51,Electronics,9,1186,10674
T008290,2025-05-22,8714,Male,34,Electronics,2,3664,7328
T008291,2025-06-06,7203,Male,46,Electronics,6,2887,17322
T008292,2023-04-13,3780,Male,63,Home,7,1455,10185
T008293,2025-05-12,7641,Female,33,Sports,9,4812,43308
T008294,2023-02-07,4499,Female,62,Fashion,2,542,1084
T008295,2024-11-12,5120,Male,24,Groceries,2,2819,5638
T008296,2024-09-10,10284,Male,44,Sports,1,2278,2278
T008297,2023-11-29,11792,Female,36,Beauty,10,1361,13610
T008298,2023-09-18,4909,Male,25,Home,8,1450,11600
T008299,2025-01-17,3983,Female,40,Electronics,6,4746,28476
T008300,2024-12-19,11321,Female,47,Beauty,8,2194,17552
T008301,2024-05-12,9271,Male,65,Beauty,3,618,1854
T008302,2024-11-27,10157,Male,41,Groceries,6,4177,25062
T008303,2024-08-08,7109,Male,56,Beauty,5,2379,11895
T008304,2025-08-30,1106,Female,58,Beauty,5,1542,7710
T008305,2024-03-09,8394,Male,58,Books,6,1491,8946
T008306,2023-08-02,4935,Female,54,Books,3,3870,11610
T008307,2024-03-09,5810,Female,38,Sports,3,2983,8949
T008308,2025-01-05,1899,Male,67,Sports,10,3530,35300
T008309,2023-08-05,11093,Male,20,Books,8,3568,28544
T008310,2023-05-14,1015,Male,24,Sports,10,4487,44870
T008311,2023-11-23,8552,Male,67,Fashion,5,2237,11185
T008312,2024-06-15,7351,Male,55,Sports,6,2120,12720
T008313,2024-01-17,9882,Male,31,Groceries,2,2915,5830
T008314,2024-02-02,2356,Male,37,Groceries,1,587,587
T008315,2023-08-12,9766,Female,29,Fashion,1,634,634
T008316,2024-01-10,9022,Female,28,Sports,9,4925,44325
T008317,2023-08-25,6810,Female,61,Sports,9,1971,17739
T008318,2024-02-09,5163,Female,23,Beauty,5,3287,16435
T008319,2023-05-09,9379,Female,19,Fashion,1,4233,4233
T008320,2024-01-30,5327,Female,38,Home,8,2025,16200
T008321,2024-08-03,2021,Female,65,Groceries,5,550,2750
T008322,2023-04-02,11292,Male,18,Books,3,4508,13524
T008323,2025-08-03,9151,Female,69,Groceries,6,1930,11580
T008324,2024-09-14,6188,Male,40,Beauty,4,4243,16972
T008325,2023-01-01,11414,Male,35,Groceries,8,1881,15048
T008326,2025-07-09,1260,Male,37,Fashion,1,1011,1011
T008327,2024-12-01,5972,Male,35,Books,10,1559,15590
T008328,2023-10-15,5354,Male,34,Home,2,1782,3564
T008329,2025-04-05,5646,Female,64,Sports,3,3554,10662
T008330,2024-09-07,10613,Male,23,Home,10,709,7090
T008331,2023-04-04,4201,Male,33,Fashion,10,3684,36840
T008332,2024-04-30,10266,Female,66,Groceries,2,4233,8466
T008333,2024-02-22,5006,Female,33,Home,6,2228,13368
T008334,2023-03-21,9939,Female,66,Electronics,1,2781,2781
T008335,2024-04-02,9382,Male,33,Home,4,2100,8400
T008336,2024-05-20,8098,Male,28,Electronics,8,1135,9080
T008337,2024-03-10,4096,Male,62,Groceries,2,921,1842
T008338,2024-12-01,7321,Female,45,Books,4,4593,18372
T008339,2023-09-26,6678,Male,40,Home,6,4031,24186
T008340,2023-01-25,10597,Male,48,Sports,4,3947,15788
T008341,2025-04-03,2521,Female,21,Sports,10,1091,10910
T008342,2023-01-09,8660,Male,19,Fashion,1,2559,2559
T008343,2024-08-10,11129,Male,68,Books,5,114,570
T008344,2025-08-03,9659,Female,53,Beauty,5,4844,24220
T008345,2023-02-20,6407,Male,57,Groceries,6,4338,26028
T008346,2024-05-01,7909,Female,34,Sports,7,3139,21973
T008347,2025-09-23,10042,Female,39,Groceries,4,776,3104
T008348,2025-06-07,7952,Male,39,Home,8,2230,17840
T008349,2023-07-24,8464,Male,66,Sports,9,1497,13473
T008350,2024-08-25,8996,Male,18,Electronics,6,1290,7740
T008351,2024-12-24,7003,Female,53,Home,7,2050,14350
T008352,2024-12-21,5773,Female,66,Home,7,2227,15589
T008353,2023-04-20,8126,Male,19,Electronics,4,436,1744
T008354,2024-06-11,2947,Male,24,Groceries,4,970,3880
T008355,2025-07-10,4282,Male,36,Fashion,2,1448,2896
T008356,2024-01-04,7279,Male,32,Home,7,2858,20006
T008357,2023-04-16,11696,Female,25,Electronics,8,1809,14472
T008358,2023-05-08,6695,Female,65,Sports,10,3001,30010
T008359,2023-08-14,10365,Female,62,Fashion,6,3969,23814
T008360,2023-12-27,2136,Female,19,Groceries,10,3305,33050
T008361,2024-01-30,8916,Female,28,Groceries,8,3264,26112
T008362,2023-07-04,5110,Female,62,Beauty,7,1483,10381
T008363,2023-02-21,8972,Male,54,Beauty,5,1370,6850
T008364,2024-02-15,10695,Female,64,Groceries,5,3900,19500
T008365,2025-03-19,7626,Female,56,Electronics,3,2690,8070
T008366,2024-04-19,4956,Female,58,Groceries,6,4643,27858
T008367,2024-12-07,3047,Female,44,Fashion,2,4165,8330
T008368,2024-01-23,3205,Female,21,Groceries,3,3255,9765
T008369,2025-04-10,6493,Male,24,Fashion,10,2248,22480
T008370,2023-06-13,2950,Female,53,Sports,8,332,2656
T008371,2024-12-05,2748,Female,43,Electronics,4,1436,5744
T008372,2023-11-28,2733,Female,54,Sports,6,2979,17874
T008373,2023-08-30,5345,Male,61,Books,9,2367,21303
T008374,2023-02-20,10714,Female,36,Groceries,9,847,7623
T008375,2024-11-21,2089,Female,33,Electronics,5,1794,8970
T008376,2024-07-14,6101,Male,19,Electronics,9,101,909
T008377,2024-12-21,3126,Female,67,Beauty,6,1295,7770
T008378,2023-06-26,2823,Female,55,Groceries,4,4802,19208
T008379,2023-12-05,7449,Male,37,Beauty,5,4291,21455
T008380,2023-02-24,9906,Female,49,Books,10,1564,15640
T008381,2023-03-26,10061,Male,31,Books,8,496,3968
T008382,2023-10-21,5931,Male,24,Sports,6,1788,10728
T008383,2023-08-30,3913,Male,58,Groceries,2,1081,2162
T008384,2023-09-12,9537,Male,63,Sports,4,3514,14056
T008385,2023-05-28,4107,Female,47,Groceries,3,2955,8865
T008386,2023-09-02,11943,Male,50,Fashion,7,4663,32641
T008387,2024-01-07,3336,Male,36,Sports,6,511,3066
T008388,2025-06-29,6746,Male,46,Beauty,3,286,858
T008389,2025-04-09,7108,Male,51,Beauty,7,1580,11060
T008390,2024-01-22,5041,Male,43,Fashion,1,658,658
T008391,2023-01-10,6590,Male,52,Groceries,10,1670,16700
T008392,2024-05-18,7944,Male,51,Home,4,4602,18408
T008393,2023-01-06,1694,Male,43,Beauty,10,260,2600
T008394,2025-07-15,11513,Male,34,Groceries,2,1153,2306
T008395,2023-11-27,9596,Female,66,Electronics,3,3692,11076
T008396,2023-01-25,6839,Female,51,Electronics,7,4223,29561
T008397,2025-02-28,1235,Male,67,Sports,6,745,4470
T008398,2024-07-08,11405,Male,45,Beauty,3,712,2136
T008399,2025-08-12,11669,Female,63,Fashion,7,521,3647
T008400,2024-10-02,4573,Female,43,Home,3,1361,4083
T008401,2025-03-03,10204,Female,46,Beauty,7,3886,27202
T008402,2023-05-28,7271,Female,67,Groceries,6,1966,11796
T008403,2025-08-23,3465,Male,64,Sports,9,1642,14778
T008404,2023-12-28,8469,Male,19,Home,3,2421,7263
T008405,2025-03-21,8534,Male,60,Fashion,9,2708,24372
T008406,2024-07-26,1709,Female,26,Beauty,1,1105,1105
T008407,2023-11-07,8087,Male,45,Books,6,484,2904
T008408,2024-07-17,7116,Male,60,Groceries,2,174,348
T008409,2023-01-02,1190,Female,64,Books,4,4729,18916
T008410,2023-12-14,5333,Female,36,Beauty,4,3665,14660
T008411,2024-03-15,6786,Male,25,Electronics,1,463,463
T008412,2024-12-17,8750,Female,42,Beauty,5,2756,13780
T008413,2024-11-18,6073,Male,48,Books,1,1881,1881
T008414,2024-03-04,8732,Male,61,Home,2,2270,4540
T008415,2023-10-24,1889,Female,19,Books,2,3307,6614
T008416,2025-09-19,10811,Female,23,Electronics,5,1218,6090
T008417,2025-06-28,10902,Female,59,Electronics,7,2956,20692
T008418,2023-05-26,11822,Male,28,Electronics,8,308,2464
T008419,2023-02-28,1842,Female,36,Groceries,1,4748,4748
T008420,2025-01-28,4455,Female,50,Books,3,3533,10599
T008421,2023-06-28,2485,Male,20,Electronics,7,2941,20587
T008422,2023-10-20,10336,Female,69,Groceries,9,3565,32085
T008423,2025-08-17,3846,Male,59,Electronics,1,2614,2614
T008424,2024-07-27,11990,Male,28,Sports,7,3145,22015
T008425,2023-10-27,9131,Male,42,Beauty,2,585,1170
T008426,2024-06-12,9577,Male,35,Books,1,3831,3831
T008427,2025-05-23,10187,Female,48,Sports,4,3784,15136
T008428,2024-09-05,11329,Female,29,Home,3,357,1071
T008429,2024-03-29,9576,Female,38,Electronics,6,1141,6846
T008430,2023-05-28,10347,Female,29,Fashion,2,4144,8288
T008431,2024-05-16,9943,Male,31,Fashion,7,834,5838
T008432,2024-02-16,7989,Female,20,Beauty,2,1545,3090
T008433,2023-06-15,3968,Female,63,Home,7,1495,10465
T008434,2023-09-09,10286,Female,37,Books,7,2324,16268
T008435,2023-02-03,3736,Male,21,Sports,7,1744,12208
T008436,2023-02-05,7420,Male,45,Groceries,7,3250,22750
T008437,2024-02-21,10020,Female,66,Fashion,6,2225,13350
T008438,2023-03-26,11079,Female,33,Beauty,2,4250,8500
T008439,2024-12-13,5092,Male,64,Groceries,9,2800,25200
T008440,2024-09-18,3354,Female,34,Home,7,2687,18809
T008441,2024-08-10,9526,Female,61,Sports,7,1174,8218
T008442,2024-01-02,8013,Male,45,Sports,1,442,442
T008443,2024-07-01,9909,Male,21,Groceries,6,3608,21648
T008444,2024-11-03,7184,Female,31,Home,9,4574,41166
T008445,2024-07-01,8585,Female,26,Groceries,10,787,7870
T008446,2024-11-13,6052,Female,21,Home,2,3737,7474
T008447,2024-06-02,5132,Male,66,Beauty,3,3441,10323
T008448,2023-02-10,10720,Male,63,Sports,1,4818,4818
T008449,2023-01-09,7722,Female,27,Fashion,1,162,162
T008450,2024-08-20,11301,Female,34,Electronics,5,2902,14510
T008451,2024-12-09,11993,Female,36,Groceries,8,1312,10496
T008452,2023-06-26,1781,Male,54,Beauty,8,4782,38256
T008453,2023-12-23,10552,Female,61,Home,6,2919,17514
T008454,2023-08-06,1138,Female,64,Home,5,3307,16535
T008455,2023-10-12,10084,Male,64,Groceries,6,401,2406
T008456,2023-06-12,10912,Male,51,Groceries,1,197,197
T008457,2023-02-23,1580,Male,43,Sports,6,3799,22794
T008458,2025-02-07,4785,Female,36,Electronics,4,4080,16320
T008459,2025-09-03,5765,Female,48,Books,2,2991,5982
T008460,2023-02-20,9532,Female,19,Electronics,7,4069,28483
T008461,2023-12-11,1500,Male,38,Beauty,10,1411,14110
T008462,2023-08-07,3643,Female,35,Groceries,3,2531,7593
T008463,2023-06-13,2329,Female,24,Sports,4,3130,12520
T008464,2024-08-04,6982,Male,53,Electronics,10,4956,49560
T008465,2024-01-16,7330,Female,23,Books,1,2196,2196
T008466,2024-12-17,3344,Male,25,Fashion,7,2448,17136
T008467,2023-03-25,4513,Male,60,Electronics,10,427,4270
T008468,2024-08-30,1250,Female,65,Beauty,3,813,2439
T008469,2024-06-16,5638,Male,50,Groceries,1,2505,2505
T008470,2023-01-16,2909,Female,29,Books,5,2969,14845
T008471,2023-12-15,3417,Female,40,Electronics,2,544,1088
T008472,2023-12-15,7453,Male,57,Fashion,5,4803,24015
T008473,2025-03-18,3042,Male,54,Sports,3,3675,11025
T008474,2023-07-03,4273,Male,44,Sports,8,2178,17424
T008475,2023-08-01,4670,Male,23,Electronics,6,3956,23736
T008476,2024-04-06,8688,Male,27,Books,6,4590,27540
T008477,2023-04-02,3295,Male,53,Beauty,6,2043,12258
T008478,2024-06-06,7873,Female,59,Electronics,8,3802,30416
T008479,2024-03-20,8324,Female,24,Fashion,7,1696,11872
T008480,2023-10-14,5050,Male,19,Groceries,4,4543,18172
T008481,2024-08-01,2710,Female,49,Home,10,3949,39490
T008482,2024-07-04,7500,Male,53,Electronics,10,1820,18200
T008483,2023-01-10,3462,Male,47,Fashion,1,73,73
T008484,2023-02-18,3172,Male,50,Books,5,3512,17560
T008485,2025-07-19,5350,Male,55,Books,8,3848,30784
T008486,2023-03-05,10555,Male,43,Books,6,2867,17202
T008487,2025-08-30,1440,Male,59,Home,1,4625,4625
T008488,2025-07-13,11020,Female,36,Fashion,6,2454,14724
T008489,2023-07-04,2331,Female,64,Books,9,1110,9990
T008490,2024-11-12,9251,Female,65,Sports,4,2680,10720
T008491,2024-01-21,5637,Male,35,Groceries,3,4603,13809
T008492,2025-02-11,5087,Male,59,Beauty,8,2864,22912
T008493,2024-05-05,7293,Female,59,Sports,8,2824,22592
T008494,2024-07-17,3571,Male,42,Groceries,4,1693,6772
T008495,2023-06-14,5525,Female,60,Books,2,4950,9900
T008496,2024-10-22,7010,Female,38,Sports,6,1257,7542
T008497,2024-04-04,2064,Male,31,Groceries,6,1520,9120
T008498,2023-07-22,6714,Female,39,Beauty,6,208,1248
T008499,2025-02-14,4750,Male,21,Books,4,3299,13196
T008500,2025-06-14,10182,Female,20,Fashion,4,4175,16700
T008501,2023-01-29,4879,Female,66,Beauty,9,2180,19620
T008502,2024-09-23,4727,Male,53,Electronics,10,2595,25950
T008503,2023-04-21,4771,Male,65,Electronics,4,492,1968
T008504,2025-02-09,1872,Male,57,Electronics,10,735,7350
T008505,2024-01-22,7095,Male,57,Beauty,6,399,2394
T008506,2024-03-23,8927,Female,47,Books,8,2071,16568
T008507,2024-05-08,4875,Female,47,Groceries,2,3384,6768
T008508,2025-08-14,5231,Male,68,Books,4,332,1328
T008509,2024-03-07,9447,Female,41,Sports,2,2893,5786
T008510,2025-07-03,9691,Male,47,Fashion,3,3303,9909
T008511,2025-08-21,6318,Male,41,Books,10,2470,24700
T008512,2024-03-07,7113,Male,26,Groceries,7,2073,14511
T008513,2023-01-17,4726,Male,34,Electronics,5,4779,23895
T008514,2024-05-29,11412,Male,24,Groceries,8,1056,8448
T008515,2023-10-28,8486,Male,70,Sports,6,94,564
T008516,2023-10-15,6639,Female,31,Fashion,10,4566,45660
T008517,2025-02-07,6470,Male,56,Home,4,2175,8700
T008518,2024-03-21,1245,Male,32,Electronics,10,865,8650
T008519,2024-08-16,6982,Female,49,Beauty,6,641,3846
T008520,2025-02-09,11164,Female,31,Sports,5,800,4000
T008521,2023-01-20,8367,Female,66,Sports,1,3820,3820
T008522,2024-08-15,1971,Male,32,Electronics,10,4949,49490
T008523,2025-01-05,2663,Male,44,Sports,2,3731,7462
T008524,2025-09-02,10073,Female,25,Beauty,6,2435,14610
T008525,2024-12-28,2186,Male,31,Electronics,5,2779,13895
T008526,2025-06-24,6244,Female,38,Beauty,8,2048,16384
T008527,2025-06-13,8680,Male,24,Groceries,9,4479,40311
T008528,2025-07-03,2452,Female,64,Electronics,10,1748,17480
T008529,2023-09-28,4080,Female,52,Books,10,857,8570
T008530,2023-05-22,8343,Female,29,Home,6,4847,29082
T008531,2025-04-02,3595,Male,51,Home,2,864,1728
T008532,2025-01-08,4536,Female,48,Beauty,6,567,3402
T008533,2024-07-28,5437,Male,30,Sports,8,2473,19784
T008534,2023-06-24,6773,Male,65,Beauty,9,1306,11754
T008535,2023-01-18,3344,Male,44,Electronics,10,707,7070
T008536,2025-07-04,5356,Male,55,Books,9,616,5544
T008537,2023-06-16,6937,Male,57,Sports,2,888,1776
T008538,2023-02-18,5921,Female,42,Fashion,8,4923,39384
T008539,2024-04-22,5664,Female,29,Groceries,6,659,3954
T008540,2023-01-30,2298,Female,65,Home,4,3129,12516
T008541,2025-07-04,9915,Female,70,Home,5,4871,24355
T008542,2024-04-12,6252,Male,46,Electronics,8,3655,29240
T008543,2025-08-30,5283,Male,22,Beauty,1,1589,1589
T008544,2023-02-01,9034,Male,65,Groceries,9,4289,38601
T008545,2024-06-24,5070,Male,27,Electronics,4,3223,12892
T008546,2023-08-22,7015,Male,61,Electronics,7,4410,30870
T008547,2023-04-24,1189,Male,42,Electronics,8,4066,32528
T008548,2023-08-02,11739,Female,42,Sports,8,2493,19944
T008549,2025-04-28,8084,Female,64,Sports,1,889,889
T008550,2025-01-22,11097,Female,56,Fashion,3,1042,3126
T008551,2024-11-18,11877,Male,20,Sports,8,920,7360
T008552,2025-07-11,2501,Male,55,Electronics,5,1230,6150
T008553,2023-12-17,3890,Male,62,Sports,4,3832,15328
T008554,2023-03-23,6743,Male,43,Home,10,118,1180
T008555,2025-05-10,3099,Male,31,Home,8,3775,30200
T008556,2024-06-05,6536,Female,59,Home,1,2611,2611
T008557,2024-05-27,11023,Female,21,Beauty,8,4621,36968
T008558,2024-10-10,2397,Female,20,Fashion,8,2005,16040
T008559,2023-06-15,7600,Female,48,Home,10,2875,28750
T008560,2024-02-21,8092,Female,26,Books,7,3104,21728
T008561,2023-11-11,6325,Male,70,Sports,2,666,1332
T008562,2024-11-15,8675,Male,26,Groceries,7,979,6853
T008563,2023-05-18,1317,Male,21,Home,5,3285,16425
T008564,2025-02-06,10575,Male,60,Groceries,1,2473,2473
T008565,2024-05-04,2100,Male,61,Groceries,9,1703,15327
T008566,2024-11-06,2438,Female,28,Sports,1,4082,4082
T008567,2023-06-09,1517,Female,47,Beauty,6,2162,12972
T008568,2024-12-22,6803,Female,58,Groceries,3,4713,14139
T008569,2024-02-15,8627,Male,40,Electronics,4,296,1184
T008570,2023-10-06,11330,Female,64,Beauty,8,1432,11456
T008571,2023-04-13,8504,Female,36,Electronics,4,4826,19304
T008572,2025-05-12,5129,Female,52,Sports,7,3119,21833
T008573,2023-02-07,6941,Male,32,Fashion,1,4070,4070
T008574,2025-03-16,1775,Male,66,Groceries,10,3372,33720
T008575,2023-07-31,9618,Male,51,Fashion,6,1432,8592
T008576,2025-05-02,9709,Female,27,Books,8,4436,35488
T008577,2023-04-28,8445,Female,44,Books,10,3176,31760
T008578,2024-11-26,6774,Female,30,Fashion,3,2800,8400
T008579,2024-05-12,1824,Female,33,Books,6,3010,18060
T008580,2023-01-20,3437,Female,26,Beauty,4,4516,18064
T008581,2025-06-27,1691,Male,57,Beauty,9,3073,27657
T008582,2025-01-03,7744,Female,43,Fashion,6,4445,26670
T008583,2024-07-23,2220,Male,58,Fashion,2,4243,8486
T008584,2023-12-02,4716,Female,64,Groceries,6,1702,10212
T008585,2025-03-14,11135,Female,61,Electronics,10,2900,29000
T008586,2025-06-03,1364,Male,46,Electronics,7,4721,33047
T008587,2024-02-03,5379,Female,58,Beauty,3,4383,13149
T008588,2024-09-01,5552,Female,63,Home,7,3851,26957
T008589,2023-10-29,3182,Male,57,Beauty,2,4610,9220
T008590,2024-01-19,1940,Male,32,Beauty,5,2464,12320
T008591,2024-04-30,9432,Female,62,Electronics,10,2495,24950
T008592,2023-11-12,9458,Male,44,Fashion,5,4818,24090
T008593,2024-01-19,5100,Female,46,Groceries,1,2519,2519
T008594,2023-01-26,9707,Male,49,Electronics,2,1290,2580
T008595,2024-02-26,5147,Female,50,Fashion,1,3954,3954
T008596,2025-04-09,3208,Female,40,Fashion,9,3423,30807
T008597,2023-01-04,2634,Female,55,Fashion,8,767,6136
T008598,2023-03-25,7147,Female,27,Electronics,7,993,6951
T008599,2024-11-08,1017,Female,29,Electronics,1,3561,3561
T008600,2024-05-21,10333,Male,51,Beauty,7,3649,25543
T008601,2024-12-22,3610,Male,34,Home,7,1863,13041
T008602,2023-07-01,6386,Male,67,Fashion,8,117,936
T008603,2024-05-06,9160,Male,60,Beauty,10,2602,26020
T008604,2023-03-29,1850,Female,56,Beauty,3,546,1638
T008605,2025-06-12,2253,Male,23,Sports,3,705,2115
T008606,2025-05-25,6766,Male,26,Home,10,1979,19790
T008607,2023-10-24,9674,Male,67,Sports,3,136,408
T008608,2023-01-01,7095,Male,37,Groceries,5,2772,13860
T008609,2024-09-18,7722,Male,67,Books,8,272,2176
T008610,2025-09-07,9689,Female,56,Home,4,1538,6152
T008611,2025-02-15,1856,Male,40,Sports,8,1860,14880
T008612,2024-12-08,9250,Male,30,Sports,9,2751,24759
T008613,2023-02-28,6032,Male,43,Beauty,5,1321,6605
T008614,2023-10-18,10723,Female,32,Sports,3,448,1344
T008615,2025-09-10,4143,Female,49,Home,8,4936,39488
T008616,2025-04-21,7671,Male,63,Electronics,5,4589,22945
T008617,2024-09-17,6391,Female,33,Groceries,4,395,1580
T008618,2025-09-18,4546,Female,41,Groceries,10,3804,38040
T008619,2025-01-11,2015,Male,47,Home,7,1757,12299
T008620,2023-12-21,11655,Female,39,Fashion,9,1661,14949
T008621,2024-01-28,8081,Female,48,Groceries,5,1892,9460
T008622,2025-05-22,1884,Male,63,Home,6,1137,6822
T008623,2023-09-24,8207,Male,30,Home,8,544,4352
T008624,2023-10-24,8389,Male,59,Beauty,5,3802,19010
T008625,2025-03-24,5940,Female,40,Sports,4,698,2792
T008626,2025-07-05,7405,Male,50,Home,4,1033,4132
T008627,2025-03-21,3937,Male,45,Beauty,3,1206,3618
T008628,2023-12-25,10491,Male,40,Books,3,1728,5184
T008629,2024-01-27,8907,Male,54,Beauty,3,4383,13149
T008630,2025-01-12,2841,Male,57,Sports,1,3112,3112
T008631,2024-11-30,5882,Female,28,Home,4,3690,14760
T008632,2023-08-22,10013,Male,26,Books,8,4593,36744
T008633,2024-10-15,11006,Female,43,Fashion,1,4708,4708
T008634,2023-07-24,9544,Female,38,Books,8,4238,33904
T008635,2024-09-25,7678,Female,38,Fashion,3,66,198
T008636,2023-01-22,9516,Female,31,Groceries,10,1803,18030
